gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Prob,Churn_Prediction,Actual_Churn,CustomerID,Contract,PaymentMethod,InternetService
0,0,0,0,3,1,0,18.8,-0.9811299603200003,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.011520768,0,0,3806-YAZOV,Month-to-month,Mailed check,No
0,0,1,0,15,1,0,20.45,-0.8598894551856997,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.04276226,0,0,7998-ZLXWN,Month-to-month,Credit card (automatic),No
1,0,1,1,13,1,1,64.75,-0.6187540909893677,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.31386712,0,0,6253-WRFHY,One year,Electronic check,DSL
0,0,0,0,23,1,1,98.7,-0.013544255043308974,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.47918352,0,0,9133-AYJZG,Month-to-month,Credit card (automatic),Fiber optic
1,1,1,0,31,1,0,89.45,0.23288545435539432,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2880207,0,0,2675-OTVVJ,Month-to-month,Electronic check,Fiber optic
1,0,0,0,29,1,1,58.75,-0.2574812102425623,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.038060486,0,0,8680-CGLTP,One year,Electronic check,DSL
0,0,1,0,49,1,0,20.7,-0.5505011574221322,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0022757784,0,0,8430-TWCBX,One year,Credit card (automatic),No
0,0,1,0,56,1,1,85.6,1.1572560669177308,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.12967154,0,0,5018-GWURO,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,63,1,1,80.3,1.1980887042910189,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0.0015033331,0,0,6741-QRLUP,Two year,Credit card (automatic),DSL
1,0,1,0,63,1,0,79.8,1.215162967568666,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.004265957,0,0,4737-HOBAX,Two year,Credit card (automatic),DSL
1,1,1,1,24,1,1,79.85,-0.18620608795563998,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.47549433,0,0,0537-QYZZN,Month-to-month,Electronic check,Fiber optic
1,1,1,0,36,1,0,54.1,-0.12660058488561082,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.026102696,0,0,3340-QBBFM,One year,Credit card (automatic),DSL
0,1,0,0,9,1,1,80.85,-0.674212356984206,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7432488,1,1,1704-NRWYE,Month-to-month,Electronic check,Fiber optic
1,0,0,0,3,0,0,24.75,-0.9762988703228367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.65784544,1,1,2592-SEIFQ,Month-to-month,Electronic check,DSL
0,0,1,0,21,1,0,80.9,-0.24920879586385733,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0.047770955,0,0,8200-KLNYW,One year,Mailed check,DSL
1,0,1,1,13,1,0,24.5,-0.8542421536365038,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.041650474,0,0,3372-CDXFJ,One year,Bank transfer (automatic),No
1,0,1,1,1,1,1,20.15,-0.9969468166120843,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.5872031,1,0,4781-ZXYGU,Month-to-month,Bank transfer (automatic),No
0,0,1,1,25,1,0,20.05,-0.776371159618294,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.002653886,0,0,7632-YUTXB,One year,Mailed check,No
1,0,1,1,71,1,1,19.6,-0.39370030034523823,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.00033527787,0,0,2718-YSKCS,Two year,Bank transfer (automatic),No
1,0,0,0,66,1,1,114.3,2.251817817964625,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.050924927,0,0,9896-UYMIE,One year,Bank transfer (automatic),Fiber optic
0,0,0,0,45,1,1,100.3,0.9724613595832989,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.085903056,0,0,0853-NWIFK,One year,Electronic check,Fiber optic
0,0,1,0,22,1,1,80.0,-0.2529589570488703,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.22639611,0,0,8212-CRQXP,Month-to-month,Credit card (automatic),Fiber optic
0,0,1,0,67,1,1,20.85,-0.4201940861287708,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.03153196,0,0,6980-CDGFC,One year,Bank transfer (automatic),No
0,0,1,0,68,1,1,89.95,1.6299969739461266,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.07876154,0,0,7691-XVTZH,Two year,Bank transfer (automatic),Fiber optic
0,0,1,1,0,1,0,20.0,-0.997012995927114,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.004138464,0,0,2520-SGTTA,Two year,Mailed check,No
0,1,0,0,49,1,1,90.85,0.9865354939129359,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.4854432,0,1,7481-ATQQS,Month-to-month,Credit card (automatic),Fiber optic
0,1,0,0,4,1,0,48.75,-0.9264879058771942,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7229639,1,0,2277-VWCNI,Month-to-month,Mailed check,DSL
1,0,1,0,63,1,0,80.0,1.217876319484881,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.043642335,0,0,1088-CNNKB,One year,Credit card (automatic),DSL
0,0,1,0,2,1,0,79.7,-0.9330396580651286,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7453167,1,1,8642-GVWRF,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,21,1,1,20.35,-0.8193435948442068,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.0042073014,0,0,1930-BZLHI,One year,Mailed check,No
1,0,1,1,55,1,0,57.55,0.3382208641109048,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.000853157,0,1,3400-ESFUW,Two year,Bank transfer (automatic),DSL
1,0,0,1,1,1,1,20.25,-0.9969026970687312,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.17694348,0,0,5868-YTYKS,Month-to-month,Mailed check,No
0,0,0,0,17,1,0,19.4,-0.8478668796219817,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.018854624,0,0,3525-DVKFN,Two year,Mailed check,No
1,0,0,0,30,1,1,100.4,0.28962318710747237,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.23235808,0,0,1482-OXZSY,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,22,1,1,57.95,-0.44472455223309076,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.062929474,0,0,0377-JBKKT,Month-to-month,Mailed check,DSL
0,0,0,0,9,1,1,59.5,-0.7719812650546611,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.22301184,0,0,5778-BVOFB,Month-to-month,Bank transfer (automatic),DSL
1,0,1,1,1,1,0,19.2,-0.9973659522739388,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.06528863,0,0,3373-YZZYM,Month-to-month,Mailed check,No
0,0,1,0,21,1,1,86.5,-0.20784672397033227,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5079273,1,1,2057-ZBLPD,Month-to-month,Electronic check,Fiber optic
1,0,0,0,19,1,0,59.55,-0.5008446113782256,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.1873999,0,0,0228-MAUWC,Month-to-month,Electronic check,DSL
0,0,1,1,69,1,1,103.95,2.2797013693637798,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7719148,1,1,5502-RLUYV,Month-to-month,Electronic check,Fiber optic
1,1,0,0,1,0,1,25.1,-0.9947628992161063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.94944066,1,1,0023-HGHWL,Month-to-month,Electronic check,DSL
0,0,1,0,72,1,1,103.95,2.3282328670521824,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.0036935408,0,0,7663-YJHSN,Two year,Bank transfer (automatic),Fiber optic
1,0,1,1,70,1,0,68.95,1.1377993482990165,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,0.033301637,0,0,4915-BFSXL,Two year,Credit card (automatic),DSL
0,0,0,0,66,1,1,103.1,1.9038469795387771,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0407461,0,0,3086-RUCRN,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,1,1,7,0,1,24.7,-0.9400767252299469,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.22491659,0,0,5215-LNLDJ,Month-to-month,Electronic check,DSL
0,1,1,1,46,1,1,110.2,1.1878309104614246,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.20155102,0,0,7576-JMYWV,Month-to-month,Electronic check,Fiber optic
1,0,0,0,39,0,1,48.95,-0.17601447344107543,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.09881791,0,1,9039-RBEEE,Month-to-month,Credit card (automatic),DSL
0,0,1,1,32,1,0,62.45,-0.10334958553853058,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.15274213,0,0,0257-KXZGU,Month-to-month,Bank transfer (automatic),DSL
1,0,0,0,24,1,1,89.55,-0.04087631215055026,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.33304778,0,0,1307-ATKGB,Month-to-month,Electronic check,Fiber optic
1,0,1,1,6,1,1,83.55,-0.7951440253150351,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.74371487,1,1,8417-FMLZI,Month-to-month,Credit card (automatic),Fiber optic
0,0,0,0,37,1,1,78.9,0.3075798412521813,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.063397326,0,0,3714-XPXBW,Month-to-month,Credit card (automatic),DSL
1,0,0,1,8,1,0,20.35,-0.9269952806257549,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.025373593,0,0,1850-AKQEP,Month-to-month,Mailed check,No
0,0,1,1,72,1,1,71.45,1.2115451650137123,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.001327703,0,0,2824-DXNKN,Two year,Bank transfer (automatic),DSL
1,1,1,0,71,0,0,46.35,0.47366786220490154,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0.0028433206,0,0,5227-JSCFE,Two year,Credit card (automatic),DSL
0,0,1,0,16,1,1,94.65,-0.3611841968940084,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.5275026,1,0,0848-ZGQIJ,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,1,0,57,0,1,49.9,0.22174526965873823,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0048219357,0,0,3621-CHYVB,Month-to-month,Bank transfer (automatic),DSL
1,0,0,0,66,1,0,25.45,-0.2561796837136461,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.0050923866,0,0,8042-RNLKO,One year,Bank transfer (automatic),No
0,1,0,0,17,1,1,89.15,-0.34541146014527746,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.5119642,1,1,1792-UXAFY,Month-to-month,Electronic check,Fiber optic
0,0,0,1,21,1,0,20.75,-0.8063283295550443,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.03054353,0,0,5372-FBKBN,Month-to-month,Mailed check,No
1,0,1,0,66,1,1,66.1,0.947975013022332,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.00567214,0,0,0420-TXVSG,Two year,Credit card (automatic),DSL
0,0,1,0,17,1,1,75.4,-0.4223338839813959,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.07624432,0,0,6217-TOWGS,Month-to-month,Bank transfer (automatic),DSL
1,0,0,1,1,1,1,70.45,-0.9747546863054785,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.79588777,1,1,0515-YPMCW,Month-to-month,Mailed check,Fiber optic
1,0,1,0,58,1,0,60.3,0.5664953814198102,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0.14067213,0,1,0378-XSZPU,One year,Credit card (automatic),DSL
0,0,1,1,8,1,0,21.05,-0.9441798427617846,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.09500149,0,0,1045-LTCYT,Month-to-month,Credit card (automatic),No
1,0,0,0,27,1,0,69.35,-0.15552094555356352,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0.005773564,0,0,1544-JJMYL,One year,Credit card (automatic),DSL
1,0,1,0,34,1,0,88.85,0.31785969485345217,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.057445355,0,0,4636-JGAAI,Month-to-month,Mailed check,Fiber optic
1,0,0,0,30,1,1,97.0,0.3271468587292784,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.5020839,1,0,6874-SGLHU,One year,Bank transfer (automatic),Fiber optic
1,0,0,0,33,1,1,66.4,-0.01517667814737335,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.15653351,0,0,5951-AOFIH,Month-to-month,Credit card (automatic),DSL
1,0,0,1,1,0,0,24.75,-0.9949173176178421,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5852686,1,1,4729-XKASR,Month-to-month,Electronic check,DSL
1,0,1,1,14,1,0,69.2,-0.5890616383127358,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.056260053,0,0,3059-NGMXB,Month-to-month,Mailed check,DSL
0,0,0,1,16,1,1,79.5,-0.44807763752792584,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.051167455,0,0,8652-YHIYU,One year,Credit card (automatic),Fiber optic
0,0,0,0,49,1,0,100.65,1.1638519386490183,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.006163621,0,0,5278-PNYOX,Two year,Credit card (automatic),Fiber optic
1,0,1,1,19,1,0,103.3,-0.11784285553002172,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.68216527,1,1,5449-FIBXJ,Month-to-month,Electronic check,Fiber optic
0,0,1,1,70,1,0,79.7,1.5280808288004808,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.011110869,0,0,3486-HOOGQ,Two year,Bank transfer (automatic),DSL
0,0,1,1,32,1,0,61.4,-0.18316183946427647,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09605294,0,0,5061-PBXFW,Month-to-month,Bank transfer (automatic),DSL
0,0,0,0,18,1,1,69.8,-0.46685050322466703,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25866467,0,0,8630-FJLIB,Month-to-month,Electronic check,Fiber optic
1,0,0,0,37,0,1,40.55,-0.3922002358712331,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.0032258802,0,0,3891-NLXJB,Two year,Mailed check,DSL
0,0,0,0,4,1,1,75.65,-0.8724414652696548,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.57180357,1,0,4749-OJKQU,Month-to-month,Electronic check,Fiber optic
0,0,1,0,16,1,0,90.7,-0.3992373030360514,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2799449,0,0,0577-WHMEV,Month-to-month,Electronic check,Fiber optic
1,0,1,0,17,1,1,80.5,-0.41600272951022693,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28556684,0,0,5453-AXEPF,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,1,19,1,1,60.6,-0.43325347096128647,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.07871875,0,0,3639-XJHKQ,Month-to-month,Electronic check,DSL
1,0,1,0,60,1,0,101.15,1.6710722688078563,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0.012691224,0,0,3716-LRGXK,Two year,Credit card (automatic),Fiber optic
1,0,1,1,51,1,1,24.95,-0.4665857859645485,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0018687504,0,0,2263-SFSQZ,Two year,Mailed check,No
1,0,1,1,28,1,1,20.3,-0.7905555928063134,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0003725592,0,0,9950-MTGYX,Two year,Credit card (automatic),No
1,0,0,0,43,1,1,60.0,0.11857171752752933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,0.0070435335,0,0,3397-AVTKU,Two year,Electronic check,DSL
1,0,1,0,42,1,0,20.25,-0.6372181198826373,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.0006039114,0,0,4825-FUREZ,Two year,Electronic check,No
1,0,0,0,3,1,1,78.5,-0.89904554991157,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.800076,1,1,9837-BMCLM,Month-to-month,Electronic check,Fiber optic
0,0,0,0,1,1,0,44.75,-0.9860934089472233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.27375573,0,0,2672-OJQZP,Month-to-month,Mailed check,DSL
0,0,0,0,3,1,0,19.85,-0.9777106957101356,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.31574762,0,1,0137-UDEUO,Month-to-month,Mailed check,No
0,0,0,0,63,1,0,98.0,1.737714839042704,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0.003948933,0,0,3134-DSHVC,Two year,Credit card (automatic),Fiber optic
1,1,0,0,3,1,1,79.9,-0.8907290159895119,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7021265,1,1,6161-UUUTA,Month-to-month,Electronic check,Fiber optic
1,0,1,0,68,1,1,107.7,2.2241107447388817,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.069608174,0,0,7821-DPRQE,Month-to-month,Electronic check,Fiber optic
0,1,0,0,30,1,1,99.7,0.3033443650902844,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7923539,1,1,6543-XRMYR,Month-to-month,Electronic check,Fiber optic
0,0,0,0,60,1,0,104.7,1.7886067323004973,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.07357793,0,0,2001-EWBQU,Two year,Electronic check,Fiber optic
1,0,0,0,15,1,1,58.6,-0.591245555708714,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0.57092184,1,1,4925-LMHOK,Month-to-month,Credit card (automatic),DSL
1,1,0,0,45,1,1,93.9,0.847294215090573,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.33249316,0,0,1608-GMEWB,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,1,0,70,1,0,86.45,1.619364163998031,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0013673218,0,0,6695-AMZUF,Two year,Credit card (automatic),DSL
1,0,1,0,10,1,1,98.5,-0.5479863434510058,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.9918441,1,1,1455-UGQVH,Month-to-month,Electronic check,Fiber optic
1,0,0,0,4,1,0,19.4,-0.9646292511059433,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.060431954,0,0,8410-BGQXN,Month-to-month,Mailed check,No
0,0,0,0,1,1,1,50.45,-0.9835785949760971,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.81254214,1,1,8280-MQRQN,Month-to-month,Mailed check,DSL
0,0,1,0,68,1,1,24.95,-0.29335039898862725,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.002334645,0,0,1619-YWUBB,Two year,Credit card (automatic),No
1,0,1,1,22,1,0,75.0,-0.311417351991719,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2236946,0,0,7611-YKYTC,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,38,1,1,94.65,0.5931877051484317,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.52105653,1,1,2037-SGXHH,Month-to-month,Electronic check,Fiber optic
0,0,0,0,1,1,1,100.25,-0.9616070623862565,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.9592058,1,1,3178-FESZO,Month-to-month,Credit card (automatic),Fiber optic
1,0,1,0,18,1,0,78.2,-0.3578311115991733,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5995916,1,0,0365-GXEZS,Month-to-month,Electronic check,Fiber optic
1,0,0,0,29,1,1,94.2,0.14462430787753086,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.23027705,0,0,0082-OQIQY,Month-to-month,Electronic check,Fiber optic
0,0,0,0,16,1,1,88.45,-0.3784128785733914,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.77146727,1,1,6087-MVHJH,Month-to-month,Electronic check,Fiber optic
1,0,0,0,1,1,1,69.85,-0.9750194035655969,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.93084115,1,1,4603-JANFB,Month-to-month,Electronic check,Fiber optic
1,0,0,0,12,1,0,81.7,-0.6270265053680727,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.14925806,0,1,3018-TFTSU,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,31,0,1,50.05,-0.3337197811567077,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.062387623,0,0,3606-SBKRY,One year,Electronic check,DSL
1,0,0,0,4,1,1,79.9,-0.8627572255036507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.7505406,1,1,4806-KEXQR,Month-to-month,Electronic check,Fiber optic
0,0,1,0,48,1,1,69.55,0.5099341268411443,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,0.01756276,0,0,0667-NSRGI,One year,Mailed check,DSL
0,0,0,0,15,1,1,25.4,-0.8295352093587715,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.44016877,0,1,7083-YNSKY,Month-to-month,Credit card (automatic),No
1,0,0,0,50,1,1,90.1,1.0013596604795751,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,0.0024786605,0,0,6893-ODYYE,One year,Credit card (automatic),Fiber optic
1,0,0,0,7,1,1,44.65,-0.8635513772840064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3381597,0,0,8242-JSVBO,Month-to-month,Bank transfer (automatic),DSL
1,1,1,0,41,1,1,83.75,0.4384384068374565,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.63325953,1,1,2479-BRAMR,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,68,1,0,80.35,1.3656547299460673,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.015140188,0,0,9541-ZPSEA,Two year,Credit card (automatic),Fiber optic
0,1,1,0,26,1,1,98.1,0.10187247036838333,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.77469,1,0,2665-NPTGL,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,0,0,57,0,0,53.35,0.35747904478453013,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0.012551733,0,0,1139-WUOAH,Two year,Credit card (automatic),DSL
0,0,0,0,3,1,0,19.55,-0.9789019233806691,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.14369781,0,0,4693-VWVBO,Month-to-month,Electronic check,No
0,0,0,0,1,1,0,20.9,-0.9966159200369361,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5436176,1,1,7434-SHXLS,Month-to-month,Mailed check,No
1,0,1,1,19,1,1,48.95,-0.5842305483155721,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.047847625,0,0,6937-GCDGQ,One year,Bank transfer (automatic),DSL
0,0,0,0,3,1,1,54.2,-0.9438930657299894,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5306055,1,0,0988-JRWWP,Month-to-month,Electronic check,DSL
0,0,0,0,59,1,0,24.45,-0.3470880027926951,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.035865895,0,0,5075-JSDKI,Two year,Electronic check,No
0,0,1,0,1,1,1,69.4,-0.9752179415106857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.93727964,1,1,7908-QCBCA,Month-to-month,Mailed check,Fiber optic
1,0,1,0,42,0,1,40.15,-0.2884310699047574,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.089144185,0,0,8644-XYTSV,Month-to-month,Bank transfer (automatic),DSL
0,0,0,0,7,1,1,74.9,-0.7670839957424677,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.75832886,1,1,6711-FLDFB,Month-to-month,Electronic check,Fiber optic
